user,total_logins,unique_days,after_hours,unique_machines,usb_count,usb_days,employee_name,user_id,O,C,E,A,N,anomaly_score,anomaly_label
MPT0376,70,20,9,3,0.0,0.0,Meredith Pamela Tanner,MPT0376,19,37,41,48,35,0.06435327161737725,0
MSD0939,38,19,19,1,0.0,0.0,Miriam Shoshana Donovan,MSD0939,24,37,15,42,31,0.17953063516664364,0
MSG0839,37,19,18,1,0.0,0.0,Malcolm Sebastian Garrison,MSG0839,42,46,19,39,29,0.1851978327727441,0
MSH0040,156,19,114,60,0.0,0.0,Megan Simone Hess,MSH0040,41,11,44,27,31,-0.07193533261551144,1
MSO0222,126,19,98,44,0.0,0.0,Medge Serina Obrien,MSO0222,32,12,39,46,28,-0.058841377394044825,1
MSS0001,51,19,9,1,0.0,0.0,Mona Susan Shannon,MSS0001,21,44,24,45,19,0.12645498664771648,0
MSZ0310,38,19,19,1,0.0,0.0,Molly Sacha Zimmerman,MSZ0310,24,38,18,31,29,0.1928817103075866,0
MTB0620,52,19,11,1,0.0,0.0,Malachi Thor Butler,MTB0620,38,44,41,50,28,0.15318945096792103,0
MTT0901,49,19,0,1,0.0,0.0,Mohammad Taylor Terrell,MTT0901,41,34,30,40,30,0.18263705321405377,0
MVB0515,60,19,0,3,0.0,0.0,Mallory Virginia Bender,MVB0515,38,14,33,31,28,0.11070379830078364,0
MVF0594,37,19,0,1,0.0,0.0,Mohammad Vladimir Farrell,MVF0594,35,38,33,44,36,0.1740870910727303,0
MVH0373,148,19,96,55,0.0,0.0,Madonna Veronica Hardy,MVH0373,44,19,20,21,25,-0.03921314488155503,1
MYD0978,37,19,12,1,0.0,0.0,Mark Yardley Dunlap,MYD0978,39,32,36,13,32,0.1851748192555367,0
NAB0801,37,19,0,1,0.0,0.0,Nelle April Bowen,NAB0801,28,34,10,41,29,0.14363888014667087,0
NAB0903,37,19,0,1,0.0,0.0,Noah Andrew Beck,NAB0903,44,30,19,30,37,0.16384176504190195,0
NAF0033,38,19,19,1,0.0,0.0,Nicolas Alvin Fitzpatrick,NAF0033,34,40,19,35,29,0.20975415116146784,0
NAF0326,80,24,31,6,0.0,0.0,Nichole Azalia Frye,NAF0326,33,15,25,20,30,0.007114666958146332,0
NAH0503,47,21,2,2,0.0,0.0,Nicole Aurelia Hanson,NAH0503,33,17,23,35,38,0.0947222895137857,0
NAR0981,37,19,19,1,0.0,0.0,Nigel Addison Rios,NAR0981,39,39,16,50,36,0.15112691732934624,0
NBC0412,37,19,10,1,0.0,0.0,Nyssa Britanney Carver,NBC0412,14,25,18,18,31,0.1776685627682132,0
NBH0256,37,19,19,1,0.0,0.0,Nicolas Brandon Hendrix,NBH0256,41,43,14,21,22,0.16508741753031136,0
NCE0097,37,19,19,1,0.0,0.0,Nehru Cyrus Everett,NCE0097,48,36,20,11,35,0.1509356837807112,0
NCH0179,37,19,19,1,0.0,0.0,Nina Camille Hodges,NCH0179,17,12,40,17,25,0.16053010755913788,0
NCK0295,37,19,0,1,0.0,0.0,Noble Clinton Klein,NCK0295,31,30,38,36,34,0.1881347578477654,0
NCK0421,37,19,9,1,0.0,0.0,Nash Conan Knight,NCK0421,40,41,18,43,24,0.18085607975371937,0
NCO0666,53,19,11,1,0.0,0.0,Nicholas Cade Owen,NCO0666,40,45,10,12,31,0.11357157375590765,0
NDM0417,61,19,11,2,0.0,0.0,Noble Devin Mack,NDM0417,44,36,50,12,34,0.10124190753095808,0
NGC0058,49,23,28,3,0.0,0.0,Nadine Gay Cross,NGC0058,44,45,39,15,27,0.04985596873088527,0
NGF0157,65,21,27,2,0.0,0.0,Nissim Gil French,NGF0157,45,38,22,46,32,0.09171651548451443,0
NGO0690,51,19,13,1,0.0,0.0,Nigel Gareth Ochoa,NGO0690,43,41,41,17,24,0.16534493821253227,0
NHE0919,50,19,18,1,0.0,0.0,Nigel Harrison Estrada,NHE0919,25,16,32,21,24,0.16626981700615306,0
NHH0185,37,19,19,1,0.0,0.0,Nathaniel Hunter Heath,NHH0185,41,43,19,21,33,0.19844546485363318,0
NIH0969,52,19,19,1,0.0,0.0,Naida Imelda Hughes,NIH0969,43,25,43,22,22,0.1583290120413216,0
NJB0243,45,19,10,2,0.0,0.0,Norman Jackson Beck,NJB0243,23,35,37,24,34,0.1684270477026455,0
NJC0705,37,19,19,1,0.0,0.0,Nicolas James Cantu,NJC0705,43,39,29,36,31,0.203945814869479,0
NKH0807,37,19,18,1,0.0,0.0,Nicolas Kadeem Hayden,NKH0807,45,44,40,22,20,0.16831754731927973,0
NKH0979,69,19,25,3,0.0,0.0,Nathan Kenneth Hicks,NKH0979,30,39,42,22,35,0.11217126100142488,0
NKP0236,37,19,7,1,0.0,0.0,Nicholas Kato Pennington,NKP0236,45,41,19,40,31,0.1905975259910635,0
NLO0131,37,19,0,1,0.0,0.0,Nevada Leilani Ortega,NLO0131,19,13,46,40,29,0.1302531774714688,0
NMB0972,38,19,19,1,0.0,0.0,Naomi Meredith Baxter,NMB0972,45,22,17,20,29,0.19206332540193438,0
NMC0486,37,19,0,1,0.0,0.0,Nicole Macey Craig,NMC0486,42,10,23,21,27,0.15769719532804133,0
NMF0780,37,19,0,1,0.0,0.0,Noble Merrill Fuller,NMF0780,44,38,36,20,34,0.18555400159156055,0
NMG0766,38,19,0,1,0.0,0.0,Nichole Melodie Gilbert,NMG0766,16,23,42,40,31,0.16520730944938178,0
NMS0280,49,25,0,1,0.0,0.0,Nell Mari Schneider,NMS0280,39,42,26,37,27,0.09497842132693213,0
NNA0610,37,19,12,1,0.0,0.0,Nola Nerea Ayala,NNA0610,21,35,18,43,26,0.17567361239078477,0
NNS0059,37,19,19,1,0.0,0.0,Noah Nathan Shaffer,NNS0059,42,23,48,23,25,0.16895009515616627,0
NOB0181,83,26,28,2,0.0,0.0,Nevada Odette Bass,NOB0181,31,21,21,41,25,0.016002335174534088,0
NRD0548,37,19,9,1,0.0,0.0,Nissim Rafael Delacruz,NRD0548,41,37,41,15,31,0.18886253263979125,0
NRF0137,37,19,0,1,0.0,0.0,Noel Reagan Foster,NRF0137,10,49,38,17,32,0.11096763859107223,0
NRO0768,37,19,0,1,0.0,0.0,Nora Regina Oconnor,NRO0768,18,18,41,25,36,0.1652665539579321,0
NSC0597,37,19,0,1,0.0,0.0,Neve Sarah Crane,NSC0597,19,13,11,44,31,0.10683481638994397,0
NSS0876,37,19,19,1,0.0,0.0,Natalie Sheila Santiago,NSS0876,26,20,25,42,31,0.18841155219692957,0
NUL0471,49,19,9,1,0.0,0.0,Nero Uriel Little,NUL0471,35,38,38,26,37,0.1836640787598655,0
NWK0215,71,25,27,1,0.0,0.0,Noelani Wynter Kennedy,NWK0215,21,19,45,18,24,0.02476021438562548,0
NWT0098,37,19,19,1,0.0,0.0,Nehru Wyatt Tate,NWT0098,35,39,26,36,33,0.20686243267856713,0
OBH0499,78,25,2,2,0.0,0.0,Orson Barrett Houston,OBH0499,35,18,41,16,34,0.03202766757514075,0
OCB0805,37,19,0,1,0.0,0.0,Oren Curran Brady,OCB0805,37,33,42,16,18,0.12437835784680246,0
OCS0865,51,19,19,1,0.0,0.0,Oren Clinton Sharpe,OCS0865,29,24,43,35,32,0.17622102935270573,0
OHC0973,38,19,19,1,0.0,0.0,Otto Hedley Chase,OHC0973,42,24,42,17,35,0.18068625722153459,0
OJK0233,37,19,21,1,0.0,0.0,Octavius Judah Kirby,OJK0233,40,36,14,22,33,0.1855857567740915,0
OKB0439,37,19,10,1,0.0,0.0,Oleg Kane Britt,OKB0439,41,42,30,25,27,0.2053452840956902,0
OKC0107,37,19,0,1,0.0,0.0,Octavius Kelly Castaneda,OKC0107,32,40,16,47,35,0.15392164683662624,0
OLB0749,37,19,13,1,0.0,0.0,Oscar Laith Berger,OLB0749,43,35,20,39,36,0.1917308077749877,0
OLF0504,37,19,0,1,0.0,0.0,Oliver Logan Fowler,OLF0504,41,43,20,41,31,0.18775088253097405,0
OLW0689,48,19,11,1,0.0,0.0,Owen Len Wheeler,OLW0689,22,25,40,35,27,0.18009165252620524,0
OMM0944,38,19,19,1,0.0,0.0,Octavia May Maddox,OMM0944,17,14,27,21,29,0.17594096603614373,0
OMS0101,37,19,19,1,0.0,0.0,Ocean Maite Summers,OMS0101,20,12,21,22,29,0.17843777091142032,0
ONL0276,37,19,19,1,0.0,0.0,Octavia Nora Leblanc,ONL0276,48,46,17,41,20,0.13321716705436693,0
ONW0083,37,19,11,1,0.0,0.0,Oscar Nolan Wooten,ONW0083,46,30,25,30,26,0.1847348824031555,0
OQH0183,37,19,19,1,0.0,0.0,Olivia Quynn Hardy,OQH0183,34,38,18,33,23,0.1902298550336381,0
ORB0473,37,19,11,1,0.0,0.0,Owen Ross Burks,ORB0473,38,44,46,38,38,0.14935005614575247,0
ORG0339,37,19,19,1,0.0,0.0,Olivia Rose Galloway,ORG0339,50,28,46,47,20,0.0935751113849097,0
ORM0669,50,19,11,2,0.0,0.0,Orla Ruth Mckenzie,ORM0669,44,39,28,39,36,0.16086826443215857,0
OSH0655,37,19,18,1,0.0,0.0,Olympia Shafira Harrison,OSH0655,16,21,42,39,28,0.17514254294280024,0
OYM0026,41,19,0,2,0.0,0.0,Orla Yolanda Middleton,OYM0026,23,26,18,36,28,0.1610858729387401,0
PAD0773,66,19,0,3,0.0,0.0,Patience Audrey Douglas,PAD0773,36,21,14,16,38,0.08000157593983281,0
PBP0002,38,19,8,1,0.0,0.0,Price Bevis Pittman,PBP0002,49,35,23,10,27,0.14208287164896127,0
PDH0716,54,19,19,1,0.0,0.0,Phelan Dieter Hendricks,PDH0716,40,16,14,10,24,0.11204055871219781,0
PDW0259,57,19,21,4,0.0,0.0,Patricia Denise Wright,PDW0259,43,32,38,36,33,0.11838188222864782,0
PES0085,50,19,19,1,0.0,0.0,Patricia Emily Salazar,PES0085,35,24,18,30,22,0.16848923966893536,0
PEV0323,59,19,20,2,0.0,0.0,Plato Ethan Valdez,PEV0323,47,34,40,22,29,0.17112365940984237,0
PGC0066,37,19,12,1,0.0,0.0,Prescott Giacomo Conley,PGC0066,32,39,28,43,26,0.18766997195510765,0
PGH0184,50,19,19,1,0.0,0.0,Peter Gil Harrington,PGH0184,30,35,33,22,25,0.18715024292121069,0
PGO0433,37,19,12,1,0.0,0.0,Pearl Georgia Owen,PGO0433,44,40,19,46,35,0.17468557184512612,0
PID0426,49,20,20,2,0.0,0.0,Portia Illana David,PID0426,43,19,39,44,23,0.10342825122582378,0
PIS0522,60,19,0,3,0.0,0.0,Paula Isabelle Santiago,PIS0522,44,26,48,40,35,0.08614195890628307,0
PKB0281,37,19,0,1,0.0,0.0,Preston Kennan Burns,PKB0281,39,12,44,26,25,0.13549789636425408,0
PKB0429,37,19,11,1,0.0,0.0,Philip Keith Barron,PKB0429,34,42,43,40,22,0.17650133754446035,0
PLH0715,37,19,19,1,0.0,0.0,Penelope Lysandra Hayes,PLH0715,42,37,19,37,29,0.2079089567670116,0
PLH0862,37,19,19,1,0.0,0.0,Prescott Laith Harding,PLH0862,32,37,25,16,32,0.20170721030558225,0
PMC0328,53,19,19,1,0.0,0.0,Penelope Montana Colon,PMC0328,20,43,10,36,33,0.1328964124929216,0
PMJ0564,71,19,4,2,0.0,0.0,Paula Madaline Jackson,PMJ0564,30,21,40,14,39,0.08926830600046609,0
PMV0850,63,19,23,2,0.0,0.0,Priscilla Martha Vinson,PMV0850,23,39,12,42,23,0.1038410174337272,0
PNH0761,47,19,4,3,0.0,0.0,Phelan Nissim Howell,PNH0761,36,49,27,32,30,0.12414484863375014,0
PNL0301,37,19,0,1,0.0,0.0,Philip Nathan Logan,PNL0301,50,43,30,43,31,0.1534201919012318,0
POB0343,37,19,19,1,0.0,0.0,Preston Odysseus Bryan,POB0343,46,19,44,27,34,0.1683016946628184,0
PPF0435,37,19,10,1,0.0,0.0,Preston Plato Fischer,PPF0435,42,17,48,24,27,0.15934547798924503,0
PRM0740,37,19,10,1,0.0,0.0,Price Rashad Mullen,PRM0740,45,40,45,42,27,0.17052617635211026,0
PSF0133,37,19,0,1,0.0,0.0,Piper Sasha Fuentes,PSF0133,42,40,11,36,33,0.15863969831552455,0
PTH0552,49,19,10,1,0.0,0.0,Philip Travis Hartman,PTH0552,20,13,32,20,28,0.1656381745693441,0
PTH0830,45,23,22,1,0.0,0.0,Peter Tad Hartman,PTH0830,43,44,42,43,34,0.09219595525554258,0
QCH0110,37,19,0,1,0.0,0.0,Quinn Coby Hays,QCH0110,34,35,17,37,27,0.18962783253556847,0
QJR0688,57,21,12,2,0.0,0.0,Quyn Jolie Rosario,QJR0688,19,18,22,26,35,0.10749684634400286,0
QNF0205,37,19,19,1,0.0,0.0,Quentin Nolan Fitzpatrick,QNF0205,35,41,22,21,29,0.21263677395708114,0
QNP0216,144,19,102,52,0.0,0.0,Quemby Nita Pollard,QNP0216,19,35,39,26,34,-0.059781198306561034,1
QOS0878,88,25,27,3,0.0,0.0,Quynn Odessa Sanford,QOS0878,18,12,20,16,29,-0.011267132428593452,1
QPM0727,37,19,9,1,0.0,0.0,Quincy Preston Moses,QPM0727,43,40,18,34,34,0.19293807150505876,0
QRM0739,37,19,9,1,0.0,0.0,Quail Rana Mclean,QRM0739,33,11,26,29,30,0.16662401728517767,0
QSV0778,38,19,0,1,0.0,0.0,Quintessa Shana Vance,QSV0778,17,23,36,35,33,0.17302692393723412,0
RAB0589,65,19,0,3,0.0,0.0,Raymond Arsenio Blackwell,RAB0589,36,35,26,14,31,0.12373145342417258,0
RAG0275,37,19,19,1,0.0,0.0,Rashad Aristotle Guerrero,RAG0275,23,38,35,41,32,0.18619890595244726,0
RAH0440,37,19,11,1,0.0,0.0,Rashad August Hatfield,RAH0440,18,15,43,16,24,0.15238964360875906,0
RAM0447,66,24,10,1,0.0,0.0,Ramona Alma Moses,RAM0447,35,12,23,45,39,0.03401175640711129,0
RAR0725,37,19,19,1,0.0,0.0,Raphael Aristotle Ray,RAR0725,32,32,25,20,35,0.19665574464398877,0
RAS0432,50,19,12,1,0.0,0.0,Robert Aristotle Stevenson,RAS0432,44,47,40,41,16,0.11366662579560549,0
RAW0915,60,21,20,2,0.0,0.0,Robert Ali Webb,RAW0915,43,50,21,43,24,0.07785029528002085,0
RBB0485,37,19,0,1,0.0,0.0,Raphael Benjamin Bryan,RBB0485,40,40,35,30,26,0.1907906274802812,0
RCC0617,37,19,9,1,0.0,0.0,Rogan Chandler Coffey,RCC0617,33,50,13,12,27,0.11928277725763536,0
RCP0785,37,19,0,1,0.0,0.0,Reed Chaim Perkins,RCP0785,42,38,43,30,32,0.18403678138093055,0
RDM0115,38,19,19,1,0.0,0.0,Rina Denise Mcgee,RDM0115,42,17,39,15,30,0.1842297636459856,0
RDM0150,38,19,0,1,0.0,0.0,Raven Deirdre Morrison,RDM0150,39,15,37,26,30,0.17627283485212536,0
RDT0424,58,19,13,3,0.0,0.0,Rosalyn Daphne Tillman,RDT0424,38,44,19,34,28,0.15842729932146343,0
RFP0380,38,19,10,1,0.0,0.0,Reuben Fulton Pugh,RFP0380,39,39,20,20,32,0.20654228280767334,0
RGG0064,51,19,19,1,0.0,0.0,Riley Ginger Guy,RGG0064,36,19,20,42,34,0.1780152959483039,0
RGH0728,37,19,10,1,0.0,0.0,Raymond Gray Hyde,RGH0728,19,20,37,18,29,0.19042632514975372,0
RGN0408,37,19,13,1,0.0,0.0,Rhona Germane Nelson,RGN0408,11,21,22,22,32,0.16999421668484865,0
RHC0335,37,19,19,1,0.0,0.0,Roth Hu Conner,RHC0335,36,35,40,46,25,0.1820419143335748,0
RHL0992,54,19,19,2,0.0,0.0,Rachel Hermione Le,RHL0992,36,10,39,37,36,0.11645926945751461,0
RHO0732,79,19,17,3,0.0,0.0,Risa Hillary Obrien,RHO0732,20,10,21,19,34,0.07165233660410586,0
RHP0484,56,19,0,2,0.0,0.0,Randall Hashim Palmer,RHP0484,35,37,24,16,31,0.16408593937884336,0
RHY0079,39,19,0,2,0.0,0.0,Rose Hanae Yates,RHY0079,20,19,14,21,26,0.13651900379380932,0
RIH0777,37,19,0,1,0.0,0.0,Renee Ivana Hayden,RIH0777,26,44,19,16,27,0.16626458391197735,0
RJB0088,37,19,19,1,0.0,0.0,Roary Jane Barrett,RJB0088,20,42,37,45,24,0.1587793040787811,0
RJM0381,40,19,12,2,0.0,0.0,Rogan Judah Mcintyre,RJM0381,41,47,44,41,25,0.13973363682676687,0
RKD0604,37,19,12,1,0.0,0.0,Rebecca Kelsie Daugherty,RKD0604,17,46,36,38,31,0.15528070762240648,0
RKF0164,38,19,19,1,0.0,0.0,Ryan Kelly Frost,RKF0164,40,42,17,18,42,0.14651382637132276,0
RLB0719,39,19,20,1,0.0,0.0,Risa Laura Bolton,RLB0719,14,18,15,40,35,0.13643211826971924,0
RLG0856,56,19,21,1,0.0,0.0,Risa Lana Guthrie,RLG0856,18,36,42,18,26,0.14622950737130952,0
RMS0266,38,19,19,1,0.0,0.0,Roth Mannix Simon,RMS0266,33,40,25,23,37,0.19251210841096722,0
RMW0542,37,19,10,1,0.0,0.0,Rae Melissa Wilson,RMW0542,17,21,20,13,41,0.13007374015986523,0
RNF0765,37,19,0,1,0.0,0.0,Ria Neve Flores,RNF0765,41,22,37,41,25,0.17795368579829468,0
RNL0695,53,19,13,1,0.0,0.0,Reece Nicolas Lopez,RNL0695,47,41,44,19,36,0.15671622299193178,0
RNP0211,51,19,19,1,0.0,0.0,Rowan Neve Parks,RNP0211,39,15,25,40,30,0.17173842576683657,0
ROB0272,37,19,19,1,0.0,0.0,Raymond Otto Bond,ROB0272,39,45,23,41,34,0.18376693814783623,0
RRA0938,53,19,19,1,0.0,0.0,Rogan Reuben Alexander,RRA0938,35,36,21,38,29,0.20302062921198555,0
RRC0553,63,22,10,2,0.0,0.0,Raya Regan Church,RRC0553,40,14,24,38,29,0.0776888089079969,0
RRP0568,54,19,0,2,0.0,0.0,Rhonda Rhona Parsons,RRP0568,43,50,38,18,33,0.118112906870325,0
RSC0089,65,19,21,2,0.0,0.0,Robert Samuel Chen,RSC0089,41,26,35,21,29,0.16542523395923814,0
RSM0277,68,19,25,2,0.0,0.0,Roanna Sacha Monroe,RSM0277,37,38,20,50,22,0.09954158257739443,0
RTO0313,63,19,23,2,0.0,0.0,Raymond Tate Osborne,RTO0313,44,45,25,17,27,0.14333622892895775,0
RUM0880,54,19,21,2,0.0,0.0,Roary Ursa Massey,RUM0880,40,37,17,38,26,0.16998462898844663,0
RVC0232,37,19,22,1,0.0,0.0,Rama Vielka Clayton,RVC0232,34,20,47,38,25,0.15422696181024836,0
RVF0201,50,19,19,1,0.0,0.0,Reuben Victor Freeman,RVF0201,36,32,38,29,28,0.19688728900581026,0
RYB0718,37,19,19,1,0.0,0.0,Ruth Yael Burris,RYB0718,19,18,42,13,21,0.13683041982619887,0
RZC0746,79,27,12,3,0.0,0.0,Robert Zeus Cox,RZC0746,15,38,33,43,26,-0.01861922426165996,1
SAA0999,55,19,18,2,0.0,0.0,Shelly Audra Ayala,SAA0999,20,17,34,11,36,0.12344548013217976,0
SAB0781,52,19,0,1,0.0,0.0,Serina Ariana Butler,SAB0781,36,35,24,30,28,0.19248965332675194,0
SAC0592,49,19,0,1,0.0,0.0,Serina Amena Chavez,SAC0592,24,18,23,42,26,0.16129407305541338,0
SAC0687,37,19,18,1,0.0,0.0,Samantha Audrey Curtis,SAC0687,20,49,37,19,22,0.13981968075561563,0
SAH0599,37,19,0,1,0.0,0.0,Sylvia Ariana Head,SAH0599,13,22,44,18,22,0.12856342740271853,0
SAK0375,140,19,78,49,0.0,0.0,Sonia Anne Kirkland,SAK0375,16,20,27,16,31,-0.050435698425509434,1
SAP0867,37,19,19,1,0.0,0.0,Sawyer Arden Puckett,SAP0867,13,25,43,19,30,0.17061605638862998,0
SAT0194,37,19,0,1,0.0,0.0,Sawyer Abel Turner,SAT0194,14,19,36,23,35,0.16642814136644535,0
SBD0913,38,19,19,1,0.0,0.0,Sandra Beverly Diaz,SBD0913,45,16,19,19,42,0.1328285010459555,0
SBH0537,55,21,0,1,0.0,0.0,Stephanie Briar Harrington,SBH0537,34,21,14,13,33,0.07752956963352331,0
SBK0161,61,19,2,3,0.0,0.0,Sharon Britanni Kerr,SBK0161,14,27,23,41,39,0.08025510218894172,0
SBN0495,37,19,0,1,0.0,0.0,Sonya Beatrice Nichols,SBN0495,39,22,43,24,21,0.14928798603063131,0
SBN0866,41,19,23,1,0.0,0.0,Salvador Byron Norton,SBN0866,41,34,41,24,22,0.1619713001630464,0
SBN0971,48,24,24,1,0.0,0.0,Selma Barbara Nicholson,SBN0971,41,40,17,47,30,0.07694107644768633,0
SBQ0786,37,19,0,1,0.0,0.0,Sasha Britanney Quinn,SBQ0786,41,17,19,44,34,0.15944807152906965,0
SCB0534,37,19,0,1,0.0,0.0,Sophia Cora Battle,SCB0534,20,18,35,22,29,0.18766064488872564,0
SCF0608,37,19,8,1,0.0,0.0,Shana Callie Ferguson,SCF0608,35,18,42,42,36,0.1696380884707891,0
SCP0130,51,19,0,2,0.0,0.0,Shannon Chantale Price,SCP0130,42,18,35,32,24,0.13654657511076074,0
SDB0106,59,19,0,3,0.0,0.0,Stewart Dale Berger,SDB0106,35,46,26,27,37,0.1174014030112932,0
SDF0017,37,19,11,1,0.0,0.0,Skyler Deborah Frazier,SDF0017,11,40,39,18,30,0.16333483064605342,0
SDO0170,52,19,19,1,0.0,0.0,Samson Denton Oconnor,SDO0170,35,47,22,45,26,0.1623401914738527,0
SED0886,65,19,2,2,0.0,0.0,Shelley Eleanor Dawson,SED0886,22,18,18,35,28,0.13898277786556834,0
SEJ0677,38,19,11,1,0.0,0.0,Samuel Eden James,SEJ0677,44,39,23,36,25,0.19818191457446405,0
SER0165,37,19,19,1,0.0,0.0,Stephanie Eliana Rasmussen,SER0165,20,15,24,17,27,0.1792746833114921,0
SES0477,53,19,0,1,0.0,0.0,Sebastian Elliott Sexton,SES0477,38,40,13,39,29,0.16756187710153392,0
SGB0140,70,19,0,3,0.0,0.0,Scott Gary Burks,SGB0140,50,45,40,16,24,0.07093572380769231,0
SGG0787,52,19,18,1,0.0,0.0,Sara Gail George,SGG0787,14,27,10,20,31,0.13557490186167526,0
SGM0021,53,19,19,1,0.0,0.0,Sybill Grace Mckay,SGM0021,41,12,26,41,33,0.14987230195494683,0
SGS0268,37,19,19,1,0.0,0.0,Sylvester Guy Sanders,SGS0268,47,45,30,19,22,0.1612261652271071,0
SHR0334,37,19,19,1,0.0,0.0,Salvador Herman Raymond,SHR0334,36,41,45,19,31,0.1914201091041433,0
SHW0578,37,19,0,1,0.0,0.0,Seth Harlan Walls,SHW0578,39,42,14,49,31,0.1508950304825637,0
SIJ0661,38,19,9,1,0.0,0.0,Sarah Imelda Juarez,SIJ0661,40,17,14,15,21,0.13895448002724625,0
SJC0333,55,19,19,2,0.0,0.0,Sloane Jade Cochran,SJC0333,22,39,31,36,29,0.168993028975306,0
SJF0094,38,19,19,1,0.0,0.0,Shea Jane Franks,SJF0094,35,19,16,44,30,0.17395318827298661,0
SJO0209,69,19,21,3,0.0,0.0,Samson Jeremy Ortega,SJO0209,39,45,18,39,35,0.11556423821543144,0
SJW0451,37,19,12,1,0.0,0.0,Sharon Jemima Whitehead,SJW0451,43,30,16,50,28,0.15077709890160274,0
SKG0759,37,19,0,1,0.0,0.0,Sonia Karly Goodwin,SKG0759,22,15,43,41,26,0.14946327354153688,0
SLB0049,37,19,0,1,0.0,0.0,Summer Leilani Boyer,SLB0049,14,27,16,22,20,0.1258351089911276,0
SLP0762,38,19,0,1,0.0,0.0,Sydnee Leilani Parsons,SLP0762,26,13,40,18,26,0.1565126632316779,0
SLT0907,37,19,0,1,0.0,0.0,Shelby Lila Turner,SLT0907,16,15,43,27,27,0.15063024821594084,0
SMB0804,37,19,0,1,0.0,0.0,Sierra Margaret Barker,SMB0804,38,10,19,36,33,0.14911296068546442,0
SMH0291,85,26,0,2,0.0,0.0,Shaeleigh MacKenzie Harris,SMH0291,23,22,10,24,32,-0.006272081595149248,1
SMW0084,37,19,8,1,0.0,0.0,Stephanie Mary Whitehead,SMW0084,20,37,39,48,27,0.15886214377636992,0
SMY0792,65,19,0,3,0.0,0.0,Savannah Marcia Yang,SMY0792,43,37,39,42,25,0.1234448879298729,0
SNC0187,37,19,19,1,0.0,0.0,Stuart Nicolas Cervantes,SNC0187,40,41,42,30,27,0.1998555118767006,0
SNS0129,38,19,19,1,0.0,0.0,Sage Nichole Savage,SNS0129,26,10,43,35,30,0.14540474458449348,0
SOB0360,154,19,92,58,0.0,0.0,Sean Omar Burgess,SOB0360,42,22,40,16,32,-0.04148162522900267,1
SOB0586,37,19,0,1,0.0,0.0,Slade Orson Burch,SOB0586,45,35,23,24,30,0.19200595064971554,0
SOF0808,37,19,18,1,0.0,0.0,Steel Orson Fields,SOF0808,45,40,38,22,27,0.20514514977836146,0
SOG0411,37,19,11,1,0.0,0.0,Suki Ori Grant,SOG0411,26,19,21,24,23,0.18438089680558079,0
SPA0141,59,20,26,1,0.0,0.0,Scarlet Pearl Ashley,SPA0141,43,22,10,21,29,0.09488833500245519,0
SRH0155,65,20,32,2,0.0,0.0,Sasha Rina Huffman,SRH0155,34,14,37,45,28,0.06371805254233343,0
SRS0231,37,19,24,1,0.0,0.0,Sandra Roary Solomon,SRS0231,17,44,36,32,26,0.15250090695008145,0
SSG0250,52,19,10,1,0.0,0.0,Steel Solomon Garrison,SSG0250,35,40,20,36,25,0.19332898969818685,0
SSH0799,72,19,0,3,0.0,0.0,Sonya Samantha Hahn,SSH0799,23,18,31,31,40,0.08091111835869713,0
SSJ0784,79,25,8,1,0.0,0.0,Sarah Susan Jarvis,SSJ0784,19,39,12,45,34,0.01629888814721736,0
SSR0278,37,19,0,1,0.0,0.0,Simone Scarlet Rose,SSR0278,34,32,45,15,24,0.15050760393465668,0
SSS0345,37,19,19,1,0.0,0.0,Sybill Sage Shaw,SSS0345,40,21,38,16,20,0.1606966415718924,0
SVL0803,37,19,0,1,0.0,0.0,Stephanie Victoria Lyons,SVL0803,27,35,20,36,32,0.19060033644111424,0
SVL0940,38,19,19,1,0.0,0.0,September Vielka Livingston,SVL0940,15,42,26,15,34,0.1541634245252519,0
SVS0871,72,19,19,3,0.0,0.0,Sylvia Velma Sweet,SVS0871,23,15,34,28,33,0.10476466096701353,0
SXM0895,37,19,0,1,0.0,0.0,Sigourney Xandra Maddox,SXM0895,14,18,15,33,25,0.13989550555920927,0
TAC0300,37,19,0,1,0.0,0.0,Timothy Arthur Carroll,TAC0300,15,38,18,18,36,0.14262287703616516,0
TAP0551,51,19,12,2,0.0,0.0,Tara Alma Potts,TAP0551,25,17,27,20,22,0.14452035194604212,0
TBT0461,37,19,11,1,0.0,0.0,Teagan Briar Townsend,TBT0461,43,42,13,30,28,0.1792534734664747,0
TCD0009,37,19,0,1,0.0,0.0,Tasha Casey Dalton,TCD0009,44,28,44,38,23,0.14563323374813475,0
TDG0962,73,19,19,2,0.0,0.0,Tyrone Damian Garner,TDG0962,42,40,36,26,21,0.12467800755528652,0
TDJ0998,51,19,18,1,0.0,0.0,Tobias Dakota Jacobs,TDJ0998,34,40,10,42,36,0.14203551448310103,0
TDS0984,72,24,26,4,0.0,0.0,Tara Dai Stevenson,TDS0984,39,39,15,40,38,0.01790590974098183,0
TEB0251,49,19,9,1,0.0,0.0,Theodore Eagan Bass,TEB0251,44,50,22,13,36,0.11747056280853035,0
TEM0093,38,19,19,1,0.0,0.0,Thaddeus Emery Martin,TEM0093,28,24,45,14,30,0.1692494579284563,0
TEM0977,37,19,10,1,0.0,0.0,Tara Echo Myers,TEM0977,22,19,40,45,29,0.1756944854915926,0
